Time(in seconds),Queue Density,Dynamic Density,
1310,0.560952,0,
1311,0.561429,0,
1312,0.564762,0,
1313,0.568571,0,
1314,0.565714,0,
1315,0.56619,0,
1316,0.567143,0,
1317,0.560952,0,
1318,0.563333,0,
1319,0.558095,0,
1320,0.558095,0,
1321,0.558095,0,
1322,0.561429,0,
1323,0.559524,0,
1324,0.557143,0,
1325,0.554286,0,
1326,0.55619,0,
1327,0.557143,0,
1328,0.557619,0,
1329,0.555714,0,
1330,0.554762,0,
1331,0.554762,0,
1332,0.555238,0,
1333,0.555238,0,
1334,0.55619,0,
1335,0.555714,0,
1336,0.555238,0,
1337,0.55619,0,
1338,0.559048,0,
1339,0.557619,0,
1340,0.558095,0,
1341,0.554286,0,
1342,0.555238,0,
1343,0.555238,0,
1344,0.55381,0,
1345,0.553333,0,
1346,0.554286,0,
1347,0.555714,0,
1348,0.557143,0,
1349,0.558571,0,
1350,0.558095,0,
1351,0.559524,0,
1352,0.56,0,
1353,0.557619,0,
1354,0.55619,0,
1355,0.560476,0,
1356,0.561429,0,
1357,0.562381,0,
