Time(in seconds),Queue Density,Dynamic Density,
436,0.27187,0,
437,0.275135,0,
438,0.275527,0,
439,0.277878,0,
440,0.280041,0,
441,0.280492,0,
442,0.282953,0,
443,0.285057,0,
444,0.285841,0,
445,0.285586,0,
446,0.288623,0,
447,0.289842,0,
448,0.292534,0,
449,0.294768,0,
450,0.294619,0,
451,0.296049,0,
452,0.29757,0,
453,0.297781,0,
454,0.299599,0,
455,0.30168,0,
456,0.302531,0,
457,0.304047,0,
458,0.305431,0,
459,0.30574,0,
460,0.30621,0,
461,0.307143,0,
462,0.306998,0,
463,0.30804,0,
464,0.30795,0,
465,0.308205,0,
466,0.308103,0,
467,0.308291,0,
468,0.307876,0,
469,0.308052,0,
470,0.31194,0,
471,0.312281,0,
472,0.312116,0,
473,0.312026,0,
474,0.311626,0,
475,0.311795,0,
476,0.311125,0,
477,0.310349,0,
478,0.310341,0,
479,0.309902,0,
480,0.309757,0,
481,0.30998,0,
482,0.309729,0,
483,0.308969,0,
484,0.309886,0,
485,0.309608,0,
486,0.309345,0,
487,0.30953,0,
488,0.309228,0,
489,0.309142,0,
490,0.308029,0,
491,0.308127,0,
492,0.307578,0,
493,0.307547,0,
494,0.307167,0,
495,0.306007,0,
496,0.305975,0,
497,0.306579,0,
498,0.30621,0,
499,0.306144,0,
500,0.308044,0,
501,0.309212,0,
502,0.313299,0,
503,0.317802,0,
504,0.319789,0,
505,0.324205,0,
506,0.327321,0,
507,0.32919,0,
508,0.334617,0,
509,0.339484,0,
510,0.342565,0,
511,0.347063,0,
512,0.349838,0,
513,0.351605,0,
514,0.353917,0,
515,0.356445,0,
516,0.357499,0,
517,0.360681,0,
518,0.362934,0,
519,0.364604,0,
520,0.375149,0,
521,0.377822,0,
522,0.378711,0,
523,0.380028,0,
524,0.381693,0,
525,0.383645,0,
526,0.385373,0,
527,0.385902,0,
528,0.386827,0,
529,0.388477,0,
530,0.389068,0,
531,0.389613,0,
532,0.391106,0,
533,0.390777,0,
534,0.391933,0,
535,0.392901,0,
536,0.39363,0,
537,0.393034,0,
538,0.393124,0,
539,0.394084,0,
540,0.393814,0,
541,0.39363,0,
542,0.395291,0,
543,0.396153,0,
544,0.395107,0,
545,0.394656,0,
546,0.394813,0,
547,0.393732,0,
548,0.392944,0,
549,0.392482,0,
550,0.391451,0,
551,0.390111,0,
552,0.389558,0,
553,0.38939,0,
554,0.387748,0,
555,0.387199,0,
556,0.387101,0,
557,0.386701,0,
558,0.386176,0,
559,0.385569,0,
560,0.38549,0,
561,0.38513,0,
