Time(in seconds),Dynamic Density,
1355,0,0.178702,
1356,0,0.17034,
1357,0,0.117574,
1358,0,0.269037,
1359,0,0.198853,
1360,0,0.146823,
1361,0,0.738024,
1362,0,0.432946,
1363,0,0.323657,
1364,0,0.36498,
1365,0,0.223415,
1366,0,0.294427,
1367,0,0.319111,
1368,0,0.191944,
1369,0,0.222647,
1370,0,0.257062,
1371,0,0.254577,
1372,0,0.286907,
1373,0,0.30438,
1374,0,0.188151,
1375,0,0.213705,
1376,0,0.279849,
1377,0,0.236512,
1378,0,0.184412,
1379,0,0.304412,
1380,0,0.226954,
1381,0,0.18304,
1382,0,0.194906,
1383,0,0.189538,
1384,0,0.19272,
1385,0,0.173773,
1386,0,0.680764,
1387,0,0.389147,
1388,0,0.377865,
1389,0,0.319906,
1390,0,0.323645,
1391,0,0.322356,
1392,0,0.273744,
1393,0,0.261643,
1394,0,0.283881,
1395,0,0.27497,
1396,0,0.299701,
1397,0,0.393971,
1398,0,0.17806,
1399,0,0.289642,
1400,0,0.334841,
1401,0,0.190325,
1402,0,0.251309,
1403,0,0.307864,
1404,0,0.221119,
1405,0,0.215194,
1406,0,0.31377,
1407,0,0.205052,
1408,0,0.27189,
1409,0,0.312864,
1410,0,0.18518,
1411,0,0.740262,
1412,0,0.544149,
1413,0,0.417773,
1414,0,0.351601,
1415,0,0.353655,
1416,0,0.302507,
1417,0,0.335852,
1418,0,0.197822,
1419,0,0.203104,
1420,0,0.176038,
1421,0,0.360348,
1422,0,0.248178,
1423,0,0.333912,
1424,0,0.382971,
1425,0,0.343897,
1426,0,0.336208,
1427,0,0.432962,
1428,0,0.421672,
1429,0,0.354391,
1430,0,0.497143,
1431,0,0.44618,
1432,0,0.472933,
1433,0,0.462008,
1434,0,0.412953,
1435,0,0.437163,
1436,0,0.737413,
1437,0,0.573688,
1438,0,0.539771,
1439,0,0.463967,
1440,0,0.516933,
1441,0,0.509762,
1442,0,0.562637,
1443,0,0.544294,
1444,0,0.531452,
1445,0,0.550756,
1446,0,0.539364,
1447,0,0.563734,
1448,0,0.60077,
1449,0,0.572928,
1450,0,0.604262,
1451,0,0.5571,
1452,0,0.51584,
1453,0,0.52113,
1454,0,0.610081,
1455,0,0.596166,
1456,0,0.578947,
1457,0,0.652412,
1458,0,0.640914,
1459,0,0.619584,
1460,0,0.603098,
1461,0,0.765985,
1462,0,0.65702,
1463,0,0.661981,
1464,0,0.712404,
1465,0,0.728463,
1466,0,0.734505,
1467,0,0.779857,
1468,0,0.781989,
1469,0,0.748926,
1470,0,0.783552,
1471,0,0.769045,
1472,0,0.788031,
1473,0,0.780797,
1474,0,0.810784,
1475,0,0.780304,
1476,0,0.792608,
1477,0,0.785649,
1478,0,0.755757,
1479,0,0.796809,
1480,0,0.797965,
1481,0,0.778814,
1482,0,0.77361,
1483,0,0.799944,
1484,0,0.800195,
1485,0,0.753233,
1486,0,0.788172,
1487,0,0.794372,
1488,0,0.774821,
1489,0,0.780743,
1490,0,0.771079,
1491,0,0.722079,
1492,0,0.763108,
1493,0,0.747915,
1494,0,0.727984,
1495,0,0.779626,
1496,0,0.79802,
1497,0,0.785637,
1498,0,0.761247,
1499,0,0.778246,
1500,0,0.775178,
1501,0,0.791433,
1502,0,0.774653,
1503,0,0.774363,
1504,0,0.757669,
1505,0,0.756415,
1506,0,0.773085,
1507,0,0.764441,
1508,0,0.796312,
1509,0,0.793228,
1510,0,0.776232,
1511,0,0.806183,
1512,0,0.79068,
1513,0,0.78383,
1514,0,0.802593,
1515,0,0.789658,
1516,0,0.771467,
1517,0,0.797805,
1518,0,0.765506,
1519,0,0.768638,
1520,0,0.798812,
1521,0,0.788027,
1522,0,0.778556,
1523,0,0.771392,
1524,0,0.769543,
1525,0,0.764495,
1526,0,0.728709,
1527,0,0.758257,
1528,0,0.756815,
1529,0,0.769621,
1530,0,0.737135,
1531,0,0.724422,
1532,0,0.772819,
1533,0,0.717051,
1534,0,0.738369,
1535,0,0.740043,
1536,0,0.723823,
1537,0,0.697171,
1538,0,0.718529,
1539,0,0.690341,
1540,0,0.725947,
1541,0,0.733898,
1542,0,0.692692,
1543,0,0.692371,
1544,0,0.756231,
1545,0,0.716914,
1546,0,0.688766,
1547,0,0.765722,
1548,0,0.759566,
1549,0,0.731652,
1550,0,0.744753,
1551,0,0.712047,
1552,0,0.731061,
1553,0,0.748413,
1554,0,0.692132,
1555,0,0.700201,
1556,0,0.761827,
1557,0,0.743495,
1558,0,0.734544,
1559,0,0.740536,
1560,0,0.746124,
1561,0,0.741179,
1562,0,0.697528,
1563,0,0.732397,
1564,0,0.739439,
1565,0,0.735391,
1566,0,0.710593,
1567,0,0.731241,
1568,0,0.726589,
1569,0,0.718819,
1570,0,0.727275,
1571,0,0.753578,
1572,0,0.73802,
1573,0,0.723991,
1574,0,0.714477,
1575,0,0.740893,
1576,0,0.720586,
1577,0,0.734983,
1578,0,0.705177,
1579,0,0.710864,
1580,0,0.749565,
1581,0,0.721562,
1582,0,0.73382,
1583,0,0.750357,
1584,0,0.734294,
1585,0,0.721229,
1586,0,0.713693,
1587,0,0.687073,
1588,0,0.704186,
1589,0,0.695914,
1590,0,0.705906,
1591,0,0.712384,
1592,0,0.714723,
1593,0,0.738118,
1594,0,0.745693,
1595,0,0.729932,
1596,0,0.726021,
1597,0,0.728682,
1598,0,0.759342,
1599,0,0.745102,
1600,0,0.726676,
1601,0,0.759946,
1602,0,0.728341,
1603,0,0.753695,
1604,0,0.770095,
1605,0,0.754738,
1606,0,0.762317,
1607,0,0.786789,
1608,0,0.78907,
1609,0,0.780915,
1610,0,0.77055,
1611,0,0.76892,
1612,0,0.763676,
1613,0,0.763085,
1614,0,0.774473,
1615,0,0.770354,
1616,0,0.774269,
1617,0,0.761944,
1618,0,0.772725,
1619,0,0.733059,
1620,0,0.752414,
1621,0,0.733138,
1622,0,0.754644,
1623,0,0.747308,
1624,0,0.755866,
1625,0,0.743185,
1626,0,0.724242,
1627,0,0.748507,
1628,0,0.739745,
1629,0,0.744569,
1630,0,0.749929,
1631,0,0.709198,
1632,0,0.723748,
1633,0,0.733577,
1634,0,0.749686,
1635,0,0.746387,
1636,0,0.748252,
1637,0,0.740571,
1638,0,0.760659,
1639,0,0.739768,
1640,0,0.740693,
1641,0,0.750705,
1642,0,0.757642,
1643,0,0.713622,
1644,0,0.741438,
1645,0,0.734035,
1646,0,0.74284,
1647,0,0.74665,
1648,0,0.754628,
1649,0,0.745783,
1650,0,0.742284,
1651,0,0.748252,
1652,0,0.737895,
1653,0,0.734282,
1654,0,0.73668,
1655,0,0.736245,
1656,0,0.734591,
1657,0,0.721268,
1658,0,0.696439,
1659,0,0.720065,
1660,0,0.722012,
1661,0,0.724955,
1662,0,0.70272,
1663,0,0.710115,
1664,0,0.713693,
1665,0,0.693594,
1666,0,0.715621,
1667,0,0.714555,
1668,0,0.699025,
1669,0,0.68875,
1670,0,0.722224,
1671,0,0.668012,
1672,0,0.688139,
1673,0,0.717279,
1674,0,0.69196,
1675,0,0.679016,
1676,0,0.709453,
1677,0,0.675199,
1678,0,0.672738,
1679,0,0.707505,
1680,0,0.668737,
1681,0,0.684298,
1682,0,0.705585,
1683,0,0.708677,
1684,0,0.734529,
1685,0,0.723329,
1686,0,0.67322,
1687,0,0.688903,
1688,0,0.673432,
1689,0,0.70497,
1690,0,0.700322,
1691,0,0.742155,
1692,0,0.75665,
1693,0,0.750596,
1694,0,0.755051,
1695,0,0.755898,
1696,0,0.760161,
1697,0,0.772854,
1698,0,0.768665,
1699,0,0.769022,
1700,0,0.784838,
1701,0,0.781554,
1702,0,0.780198,
1703,0,0.777803,
1704,0,0.766329,
1705,0,0.777788,
1706,0,0.778603,
1707,0,0.768822,
1708,0,0.758151,
1709,0,0.776224,
1710,0,0.763739,
1711,0,0.732714,
1712,0,0.709621,
1713,0,0.68857,
1714,0,0.699068,
1715,0,0.737554,
1716,0,0.696168,
1717,0,0.69317,
1718,0,0.72655,
1719,0,0.726852,
1720,0,0.702697,
1721,0,0.709449,
1722,0,0.674251,
1723,0,0.670826,
1724,0,0.64921,
1725,0,0.690463,
1726,0,0.68509,
1727,0,0.690114,
1728,0,0.684361,
1729,0,0.693735,
1730,0,0.687394,
1731,0,0.681312,
1732,0,0.662542,
1733,0,0.698704,
1734,0,0.662988,
1735,0,0.663976,
1736,0,0.692085,
1737,0,0.682907,
1738,0,0.675321,
1739,0,0.675904,
1740,0,0.671084,
1741,0,0.685862,
1742,0,0.676669,
1743,0,0.681575,
1744,0,0.65318,
1745,0,0.666358,
1746,0,0.66831,
1747,0,0.659434,
1748,0,0.6277,
1749,0,0.666739,
1750,0,0.665265,
1751,0,0.666801,
1752,0,0.621857,
1753,0,0.656957,
1754,0,0.652878,
1755,0,0.646549,
1756,0,0.655213,
1757,0,0.640832,
1758,0,0.643822,
1759,0,0.670967,
1760,0,0.65742,
1761,0,0.644041,
1762,0,0.609889,
1763,0,0.655782,
1764,0,0.62404,
1765,0,0.607683,
1766,0,0.605461,
1767,0,0.59722,
1768,0,0.632273,
1769,0,0.65903,
1770,0,0.659642,
1771,0,0.656542,
1772,0,0.634483,
1773,0,0.639104,
1774,0,0.652439,
1775,0,0.665081,
1776,0,0.630263,
1777,0,0.625208,
1778,0,0.65633,
1779,0,0.62134,
1780,0,0.600919,
1781,0,0.641529,
1782,0,0.610093,
1783,0,0.596354,
1784,0,0.627618,
1785,0,0.617527,
1786,0,0.597275,
1787,0,0.586385,
1788,0,0.565227,
1789,0,0.559349,
1790,0,0.578508,
1791,0,0.558091,
1792,0,0.537114,
1793,0,0.564013,
1794,0,0.535762,
1795,0,0.546939,
1796,0,0.573661,
1797,0,0.510201,
1798,0,0.517297,
1799,0,0.517364,
1800,0,0.537326,
1801,0,0.537522,
1802,0,0.577133,
1803,0,0.546096,
1804,0,0.565372,
1805,0,0.581823,
1806,0,0.547338,
1807,0,0.553561,
1808,0,0.571454,
1809,0,0.545634,
1810,0,0.535167,
1811,0,0.569174,
1812,0,0.517352,
1813,0,0.542612,
1814,0,0.559976,
1815,0,0.526138,
1816,0,0.533979,
1817,0,0.552037,
1818,0,0.51283,
1819,0,0.534693,
1820,0,0.547009,
1821,0,0.516776,
1822,0,0.540328,
1823,0,0.558617,
1824,0,0.538553,
1825,0,0.546437,
1826,0,0.560153,
1827,0,0.519982,
1828,0,0.535124,
1829,0,0.540484,
1830,0,0.531338,
1831,0,0.51082,
1832,0,0.550109,
1833,0,0.5104,
1834,0,0.47938,
1835,0,0.539607,
1836,0,0.552954,
1837,0,0.502038,
1838,0,0.532083,
1839,0,0.513187,
1840,0,0.495772,
1841,0,0.55016,
1842,0,0.495039,
1843,0,0.497245,
1844,0,0.540234,
1845,0,0.479407,
1846,0,0.473223,
1847,0,0.486394,
1848,0,0.478745,
1849,0,0.469242,
1850,0,0.449025,
1851,0,0.409791,
1852,0,0.432026,
1853,0,0.503562,
1854,0,0.369655,
1855,0,0.378613,
1856,0,0.415398,
1857,0,0.401024,
1858,0,0.36302,
1859,0,0.371058,
1860,0,0.362758,
1861,0,0.495325,
1862,0,0.386212,
1863,0,0.383598,
1864,0,0.361853,
1865,0,0.38004,
1866,0,0.36186,
1867,0,0.332803,
1868,0,0.370039,
1869,0,0.362103,
1870,0,0.358153,
1871,0,0.324017,
1872,0,0.341107,
1873,0,0.337004,
1874,0,0.366575,
1875,0,0.361394,
1876,0,0.377908,
1877,0,0.387054,
1878,0,0.405319,
1879,0,0.39296,
1880,0,0.384001,
1881,0,0.425207,
1882,0,0.452246,
1883,0,0.434867,
1884,0,0.465233,
1885,0,0.467984,
1886,0,0.520624,
1887,0,0.490266,
1888,0,0.484419,
1889,0,0.480982,
1890,0,0.513962,
1891,0,0.513014,
1892,0,0.51642,
1893,0,0.535257,
1894,0,0.553683,
1895,0,0.546139,
1896,0,0.544921,
1897,0,0.563429,
1898,0,0.569209,
1899,0,0.571783,
1900,0,0.615411,
1901,0,0.616649,
1902,0,0.608843,
1903,0,0.622218,
1904,0,0.607428,
1905,0,0.650864,
1906,0,0.643257,
1907,0,0.611911,
1908,0,0.635173,
1909,0,0.641494,
1910,0,0.635961,
1911,0,0.653979,
1912,0,0.624929,
1913,0,0.613291,
1914,0,0.604752,
1915,0,0.608812,
1916,0,0.609388,
1917,0,0.586189,
1918,0,0.563546,
1919,0,0.56431,
1920,0,0.547452,
1921,0,0.560129,
1922,0,0.589038,
1923,0,0.53383,
1924,0,0.53213,
1925,0,0.500035,
1926,0,0.55342,
1927,0,0.526518,
1928,0,0.539211,
1929,0,0.501466,
1930,0,0.515742,
1931,0,0.541648,
1932,0,0.493346,
1933,0,0.478725,
1934,0,0.477542,
1935,0,0.464543,
1936,0,0.498511,
1937,0,0.45843,
1938,0,0.419388,
1939,0,0.412318,
1940,0,0.435341,
1941,0,0.421261,
1942,0,0.393257,
1943,0,0.431661,
1944,0,0.398775,
1945,0,0.381188,
1946,0,0.379346,
1947,0,0.370137,
1948,0,0.365619,
1949,0,0.394707,
1950,0,0.355191,
1951,0,0.327282,
1952,0,0.392779,
1953,0,0.34586,
1954,0,0.338697,
1955,0,0.404046,
1956,0,0.330648,
1957,0,0.323657,
1958,0,0.356547,
1959,0,0.281765,
1960,0,0.257493,
1961,0,0.498534,
1962,0,0.227977,
1963,0,0.246661,
1964,0,0.269535,
1965,0,0.194746,
1966,0,0.175701,
1967,0,0.246986,
1968,0,0.20593,
1969,0,0.163705,
1970,0,0.196521,
1971,0,0.152302,
1972,0,0.140804,
1973,0,0.152267,
1974,0,0.133841,
1975,0,0.1628,
1976,0,0.210048,
1977,0,0.109164,
1978,0,0.0762744,
1979,0,0.239267,
1980,0,0.114843,
1981,0,0.167612,
1982,0,0.254326,
1983,0,0.250611,
1984,0,0.269888,
1985,0,0.238432,
1986,0,0.332305,
1987,0,0.186536,
1988,0,0.152345,
1989,0,0.194123,
1990,0,0.187269,
1991,0,0.205883,
1992,0,0.217811,
1993,0,0.157541,
1994,0,0.175732,
1995,0,0.0999906,
1996,0,0.076631,
1997,0,0.196403,
1998,0,0.278199,
1999,0,0.204053,
2000,0,0.27988,
2001,0,0.217086,
2002,0,0.0912871,
2003,0,0.118981,
2004,0,0.147431,
2005,0,0.120364,
2006,0,0.140561,
2007,0,0.15327,
2008,0,0.167883,
2009,0,0.189573,
2010,0,0.198998,
2011,0,0.419956,
2012,0,0.250815,
2013,0,0.286284,
2014,0,0.283321,
2015,0,0.344446,
2016,0,0.353047,
2017,0,0.35157,
2018,0,0.375886,
2019,0,0.411864,
2020,0,0.398285,
2021,0,0.413415,
2022,0,0.426379,
2023,0,0.436849,
2024,0,0.442763,
2025,0,0.473039,
2026,0,0.490383,
2027,0,0.474356,
2028,0,0.495133,
2029,0,0.50069,
2030,0,0.450287,
2031,0,0.492923,
2032,0,0.4805,
2033,0,0.495004,
2034,0,0.475292,
2035,0,0.460985,
2036,0,0.501203,
2037,0,0.448696,
2038,0,0.453081,
2039,0,0.425148,
2040,0,0.429412,
2041,0,0.427617,
2042,0,0.437708,
2043,0,0.434628,
2044,0,0.414995,
2045,0,0.425148,
2046,0,0.400817,
2047,0,0.413074,
2048,0,0.421355,
2049,0,0.383523,
2050,0,0.371465,
2051,0,0.361888,
2052,0,0.346738,
2053,0,0.36094,
2054,0,0.362221,
2055,0,0.34298,
2056,0,0.338172,
2057,0,0.353741,
2058,0,0.326749,
2059,0,0.302758,
2060,0,0.264997,
2061,0,0.342345,
2062,0,0.264793,
2063,0,0.319855,
2064,0,0.226754,
2065,0,0.239807,
2066,0,0.308903,
2067,0,0.280072,
2068,0,0.253186,
2069,0,0.25473,
2070,0,0.231335,
2071,0,0.172342,
2072,0,0.301943,
2073,0,0.234525,
2074,0,0.205213,
2075,0,0.217443,
2076,0,0.183197,
2077,0,0.171641,
2078,0,0.166578,
2079,0,0.154818,
2080,0,0.121536,
2081,0,0.191039,
2082,0,0.110473,
2083,0,0.10775,
2084,0,0.101683,
2085,0,0.0967929,
2086,0,0.407772,
2087,0,0.235646,
2088,0,0.177017,
2089,0,0.140644,
2090,0,0.205671,
2091,0,0.0786648,
2092,0,0.132273,
2093,0,0.128405,
2094,0,0.10766,
2095,0,0.0922119,
2096,0,0.0869882,
2097,0,0.086518,
2098,0,0.0879052,
2099,0,0.159916,
2100,0,0.077497,
2101,0,0.0870823,
2102,0,0.0807692,
2103,0,0.101233,
2104,0,0.102941,
2105,0,0.084492,
2106,0,0.122437,
2107,0,0.111312,
2108,0,0.12683,
2109,0,0.115407,
2110,0,0.146106,
2111,0,0.417146,
2112,0,0.227953,
2113,0,0.225864,
2114,0,0.262846,
2115,0,0.256352,
2116,0,0.287028,
2117,0,0.350814,
2118,0,0.300062,
2119,0,0.3077,
2120,0,0.351417,
2121,0,0.305105,
2122,0,0.319001,
2123,0,0.371685,
2124,0,0.374342,
2125,0,0.323551,
2126,0,0.364043,
2127,0,0.346076,
2128,0,0.395303,
2129,0,0.407702,
2130,0,0.335135,
2131,0,0.367727,
2132,0,0.352914,
2133,0,0.340691,
2134,0,0.366199,
2135,0,0.334018,
2136,0,0.438213,
2137,0,0.360203,
2138,0,0.338187,
2139,0,0.315012,
2140,0,0.316305,
2141,0,0.356801,
2142,0,0.326376,
2143,0,0.326345,
2144,0,0.302927,
2145,0,0.312555,
2146,0,0.312504,
2147,0,0.355677,
2148,0,0.333841,
2149,0,0.324221,
2150,0,0.363863,
2151,0,0.339547,
2152,0,0.384856,
2153,0,0.396502,
2154,0,0.397854,
2155,0,0.388324,
2156,0,0.345241,
2157,0,0.394523,
2158,0,0.386815,
2159,0,0.362327,
2160,0,0.354909,
2161,0,0.4487,
2162,0,0.374291,
2163,0,0.308601,
2164,0,0.325926,
2165,0,0.353933,
2166,0,0.342612,
2167,0,0.359639,
2168,0,0.341518,
2169,0,0.345116,
2170,0,0.370991,
2171,0,0.345155,
2172,0,0.364541,
2173,0,0.374969,
2174,0,0.358098,
2175,0,0.328293,
2176,0,0.31761,
2177,0,0.265401,
2178,0,0.356457,
2179,0,0.326878,
2180,0,0.416523,
2181,0,0.331674,
2182,0,0.337447,
2183,0,0.341561,
2184,0,0.353408,
2185,0,0.307602,
2186,0,0.381666,
2187,0,0.204985,
2188,0,0.199832,
2189,0,0.260996,
2190,0,0.232738,
2191,0,0.188656,
2192,0,0.163643,
2193,0,0.162263,
2194,0,0.28856,
2195,0,0.280821,
2196,0,0.218423,
2197,0,0.225214,
2198,0,0.229501,
2199,0,0.133363,
2200,0,0.179102,
2201,0,0.174964,
2202,0,0.154246,
2203,0,0.146106,
2204,0,0.156981,
2205,0,0.0798953,
2206,0,0.128586,
2207,0,0.105602,
2208,0,0.10755,
2209,0,0.101966,
2210,0,0.0828148,
2211,0,0.342263,
2212,0,0.123781,
2213,0,0.190251,
2214,0,0.137669,
2215,0,0.114435,
2216,0,0.180493,
2217,0,0.0874977,
2218,0,0.0838258,
2219,0,0.0649531,
2220,0,0.0973063,
2221,0,0.132932,
2222,0,0.129354,
2223,0,0.106852,
2224,0,0.0811767,
2225,0,0.0598,
2226,0,0.0548232,
2227,0,0.106578,
2228,0,0.177288,
2229,0,0.0824856,
2230,0,0.0988777,
2231,0,0.0570725,
2232,0,0.06761,
2233,0,0.0663286,
2234,0,0.074025,
2235,0,0.0433178,
2236,0,0.353713,
2237,0,0.192183,
2238,0,0.105775,
2239,0,0.139946,
2240,0,0.142858,
2241,0,0.192453,
2242,0,0.072485,
2243,0,0.0919454,
2244,0,0.0691971,
2245,0,0.0783748,
2246,0,0.146318,
2247,0,0.146761,
2248,0,0.092592,
2249,0,0.0621787,
2250,0,0.0486708,
2251,0,0.205369,
2252,0,0.132265,
2253,0,0.0884225,
2254,0,0.0854011,
2255,0,0.109592,
2256,0,0.0739545,
2257,0,0.0691736,
2258,0,0.0871175,
2259,0,0.0706784,
2260,0,0.0578916,
2261,0,0.435854,
2262,0,0.154892,
2263,0,0.112362,
2264,0,0.0923059,
2265,0,0.143179,
2266,0,0.0775284,
2267,0,0.138759,
2268,0,0.088348,
2269,0,0.101738,
2270,0,0.133758,
2271,0,0.126183,
2272,0,0.106492,
2273,0,0.155805,
2274,0,0.147329,
2275,0,0.138061,
2276,0,0.188307,
2277,0,0.147913,
2278,0,0.153909,
2279,0,0.138912,
2280,0,0.157745,
2281,0,0.15258,
2282,0,0.137509,
2283,0,0.168012,
2284,0,0.14535,
2285,0,0.14756,
2286,0,0.367637,
2287,0,0.218725,
2288,0,0.229536,
2289,0,0.182735,
2290,0,0.210338,
2291,0,0.253633,
2292,0,0.218384,
2293,0,0.209288,
2294,0,0.246732,
2295,0,0.195067,
2296,0,0.203481,
2297,0,0.225735,
2298,0,0.224183,
2299,0,0.224673,
2300,0,0.243565,
2301,0,0.247802,
2302,0,0.252939,
2303,0,0.253441,
2304,0,0.256713,
2305,0,0.268516,
2306,0,0.280257,
2307,0,0.268297,
2308,0,0.260365,
2309,0,0.23331,
2310,0,0.26747,
2311,0,0.378021,
2312,0,0.322493,
2313,0,0.283407,
2314,0,0.291805,
2315,0,0.284712,
2316,0,0.285649,
2317,0,0.294074,
2318,0,0.29786,
2319,0,0.290383,
2320,0,0.276542,
2321,0,0.27785,
2322,0,0.289861,
2323,0,0.310298,
2324,0,0.252535,
2325,0,0.264829,
2326,0,0.25993,
2327,0,0.239635,
2328,0,0.244819,
2329,0,0.251325,
2330,0,0.220558,
2331,0,0.234842,
2332,0,0.223572,
2333,0,0.224865,
2334,0,0.238279,
2335,0,0.199256,
2336,0,0.42255,
2337,0,0.225708,
2338,0,0.205871,
2339,0,0.21053,
2340,0,0.180619,
2341,0,0.186027,
2342,0,0.204072,
2343,0,0.164152,
2344,0,0.146334,
2345,0,0.175564,
2346,0,0.136889,
2347,0,0.209743,
2348,0,0.152247,
2349,0,0.140553,
2350,0,0.105046,
2351,0,0.1327,
2352,0,0.109838,
2353,0,0.10532,
2354,0,0.10762,
2355,0,0.118275,
2356,0,0.100716,
2357,0,0.13308,
2358,0,0.0906797,
2359,0,0.0939988,
2360,0,0.0800951,
2361,0,0.315898,
2362,0,0.136098,
2363,0,0.149069,
2364,0,0.100308,
2365,0,0.0877132,
2366,0,0.149806,
2367,0,0.0993127,
2368,0,0.109164,
2369,0,0.115638,
2370,0,0.0993087,
2371,0,0.109439,
2372,0,0.110712,
2373,0,0.12056,
2374,0,0.10224,
2375,0,0.107099,
2376,0,0.103459,
2377,0,0.115046,
2378,0,0.109842,
2379,0,0.10978,
2380,0,0.0921218,
2381,0,0.117786,
2382,0,0.0870117,
2383,0,0.0908874,
2384,0,0.0872429,
2385,0,0.0921845,
2386,0,0.292769,
2387,0,0.13573,
2388,0,0.124855,
2389,0,0.135028,
2390,0,0.126168,
2391,0,0.146471,
2392,0,0.168612,
2393,0,0.136713,
2394,0,0.189906,
2395,0,0.246352,
2396,0,0.160551,
2397,0,0.210162,
2398,0,0.208007,
2399,0,0.175618,
2400,0,0.237096,
2401,0,0.22059,
2402,0,0.190639,
2403,0,0.221699,
2404,0,0.210229,
2405,0,0.142611,
2406,0,0.210256,
2407,0,0.201165,
2408,0,0.169968,
2409,0,0.183311,
2410,0,0.21401,
2411,0,0.36962,
2412,0,0.212447,
2413,0,0.212223,
2414,0,0.246003,
2415,0,0.262963,
2416,0,0.228835,
2417,0,0.236128,
2418,0,0.20544,
2419,0,0.231355,
2420,0,0.211749,
2421,0,0.17092,
2422,0,0.234768,
2423,0,0.180301,
2424,0,0.135228,
2425,0,0.154814,
2426,0,0.172554,
2427,0,0.0956016,
2428,0,0.108294,
2429,0,0.129507,
2430,0,0.075181,
2431,0,0.0658544,
2432,0,0.122954,
2433,0,0.0808906,
2434,0,0.0535261,
2435,0,0.0616653,
2436,0,0.297609,
2437,0,0.110967,
2438,0,0.101856,
2439,0,0.115042,
2440,0,0.0964676,
2441,0,0.126975,
2442,0,0.123111,
2443,0,0.112386,
2444,0,0.138034,
2445,0,0.113138,
2446,0,0.105163,
2447,0,0.122582,
2448,0,0.139272,
2449,0,0.18556,
2450,0,0.145264,
2451,0,0.171727,
2452,0,0.164767,
2453,0,0.125478,
2454,0,0.174572,
2455,0,0.164262,
2456,0,0.173875,
2457,0,0.161252,
2458,0,0.169819,
2459,0,0.14807,
2460,0,0.148109,
2461,0,0.331804,
2462,0,0.180576,
2463,0,0.214316,
2464,0,0.199652,
2465,0,0.182954,
2466,0,0.169074,
2467,0,0.149735,
2468,0,0.155566,
2469,0,0.115321,
2470,0,0.122778,
2471,0,0.149774,
2472,0,0.131979,
2473,0,0.0689071,
2474,0,0.104485,
2475,0,0.0972161,
2476,0,0.0806673,
2477,0,0.131051,
2478,0,0.0784649,
2479,0,0.0970359,
2480,0,0.143622,
2481,0,0.0979372,
2482,0,0.0819761,
2483,0,0.0934267,
2484,0,0.0790763,
2485,0,0.0624765,
2486,0,0.354944,
2487,0,0.0955898,
2488,0,0.0886811,
2489,0,0.0972906,
2490,0,0.107181,
2491,0,0.117143,
2492,0,0.12203,
2493,0,0.139221,
2494,0,0.132528,
2495,0,0.118127,
2496,0,0.129185,
2497,0,0.155143,
2498,0,0.119761,
2499,0,0.135671,
2500,0,0.126783,
2501,0,0.282565,
2502,0,0.119361,
2503,0,0.118252,
2504,0,0.11103,
2505,0,0.117472,
2506,0,0.11614,
2507,0,0.135008,
2508,0,0.101049,
2509,0,0.093654,
2510,0,0.104376,
2511,0,0.292193,
2512,0,0.135565,
2513,0,0.0996614,
2514,0,0.163169,
2515,0,0.157494,
2516,0,0.162655,
2517,0,0.178687,
2518,0,0.169662,
2519,0,0.148046,
2520,0,0.162173,
2521,0,0.163035,
2522,0,0.140354,
2523,0,0.217949,
2524,0,0.203551,
2525,0,0.233604,
2526,0,0.186462,
2527,0,0.166519,
2528,0,0.245113,
2529,0,0.18192,
2530,0,0.204017,
2531,0,0.214551,
2532,0,0.209845,
2533,0,0.207341,
2534,0,0.210103,
2535,0,0.208383,
2536,0,0.33874,
2537,0,0.251697,
2538,0,0.244725,
2539,0,0.237856,
2540,0,0.244016,
2541,0,0.238612,
2542,0,0.25859,
2543,0,0.256384,
2544,0,0.244173,
2545,0,0.255729,
2546,0,0.308483,
2547,0,0.355751,
2548,0,0.359074,
2549,0,0.337741,
2550,0,0.273528,
2551,0,0.270413,
2552,0,0.306136,
2553,0,0.270793,
2554,0,0.233189,
2555,0,0.247233,
2556,0,0.239686,
2557,0,0.223533,
2558,0,0.233753,
2559,0,0.179647,
2560,0,0.16925,
2561,0,0.472392,
2562,0,0.163404,
2563,0,0.138422,
2564,0,0.200698,
2565,0,0.143724,
2566,0,0.11371,
2567,0,0.105708,
2568,0,0.0916162,
2569,0,0.111539,
2570,0,0.154214,
2571,0,0.0824777,
2572,0,0.0856088,
2573,0,0.112781,
2574,0,0.0345672,
2575,0,0.0569511,
2576,0,0.102996,
2577,0,0.0668028,
2578,0,0.0734607,
2579,0,0.218717,
2580,0,0.161319,
2581,0,0.169611,
2582,0,0.108118,
2583,0,0.144519,
2584,0,0.159489,
2585,0,0.115227,
2586,0,0.513935,
2587,0,0.213019,
2588,0,0.334508,
2589,0,0.309079,
2590,0,0.269939,
2591,0,0.24342,
2592,0,0.230058,
2593,0,0.236363,
2594,0,0.256015,
2595,0,0.225574,
2596,0,0.254608,
2597,0,0.269237,
2598,0,0.344575,
2599,0,0.255957,
2600,0,0.260788,
2601,0,0.190623,
2602,0,0.319471,
2603,0,0.299513,
2604,0,0.388798,
2605,0,0.317073,
2606,0,0.268567,
2607,0,0.198731,
2608,0,0.163502,
2609,0,0.203633,
2610,0,0.0795152,
2611,0,0.494627,
2612,0,0.231433,
2613,0,0.258531,
2614,0,0.244553,
2615,0,0.23233,
2616,0,0.162941,
2617,0,0.0723282,
2618,0,0.22878,
